data_status,synthetic,n_runs,seed,scenario,platform_scenario,treatment,run_id,run_status,peak_pss_mb,allocation_rate_mb_s,gc_p99_ms,fault_rate_s,input_p99_ms,controller_cpu_pct
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,23,completed,306.87,47.848,41.085,93.434,78.807,0.0
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,24,completed,329.501,49.493,37.634,86.222,82.598,0.0
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,25,completed,314.92,45.124,36.766,90.996,79.847,0.0
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,26,completed,312.968,47.706,42.059,103.306,77.444,0.0
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,27,completed,321.202,46.199,45.496,101.114,78.853,0.0
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,28,completed,326.911,46.744,41.215,97.509,83.149,0.0
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,29,completed,309.08,47.787,38.595,100.456,84.597,0.0
measured,false,30,20250902,no_benefit,ARM64-scenario,Static-GIR,30,completed,317.288,48.309,37.544,112.481,76.448,0.0
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,1,completed,237.017,40.463,53.732,79.714,97.228,0.5148
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,2,completed,246.524,42.255,49.048,79.408,104.784,0.5098
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,3,completed,235.655,39.25,51.503,76.764,105.112,0.4801
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,4,completed,239.507,39.33,51.41,91.16,95.002,0.5867
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,5,completed,240.273,41.308,46.579,82.804,94.016,0.5321
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,6,completed,237.836,41.219,51.018,74.456,103.481,0.4583
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,7,completed,253.742,38.225,47.482,82.366,104.486,0.4622
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,8,completed,239.631,36.743,47.438,82.771,104.548,0.4414
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,9,completed,242.485,40.097,48.857,81.871,91.032,0.4828
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,10,completed,245.354,39.547,46.03,68.576,97.11,0.533
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,11,completed,225.594,41.745,52.589,70.983,93.976,0.5835
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,12,completed,231.181,39.497,50.28,79.947,103.028,0.516
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,13,completed,243.776,40.788,48.104,82.309,103.33,0.5091
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,14,completed,246.169,39.588,45.412,71.46,104.894,0.5101
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,15,completed,239.48,40.925,53.555,75.743,100.186,0.4564
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,16,completed,246.578,42.58,49.698,77.598,103.809,0.5471
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,17,completed,240.87,38.848,49.735,77.95,108.387,0.5604
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,18,completed,236.639,40.706,53.584,79.234,93.868,0.4842
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,19,completed,237.746,40.289,52.205,80.228,102.068,0.436
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,20,completed,245.193,40.668,47.112,86.917,101.146,0.4936
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,21,completed,249.296,39.415,51.935,77.692,92.627,0.4834
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,22,completed,241.485,42.661,52.958,75.62,99.488,0.4333
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,23,completed,232.826,42.608,56.971,73.825,94.42,0.5269
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,24,completed,235.873,39.086,46.03,82.147,97.038,0.484
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,25,completed,233.462,39.293,50.124,82.505,101.181,0.5016
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,26,completed,243.433,41.245,51.094,75.478,103.589,0.5282
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,27,completed,243.321,39.119,53.102,75.845,113.6,0.4813
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,28,completed,242.514,38.849,49.254,84.047,103.086,0.5614
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,29,completed,234.782,42.314,48.078,77.145,98.577,0.4835
measured,false,30,20250902,no_benefit,ARM32-scenario,Threshold-GIR,30,completed,244.499,39.851,50.782,82.845,100.416,0.4722
measured,false,30,20250902,no_benefit,ARM64-scenario,Threshold-GIR,1,completed,324.602,46.831,37.458,106.799,78.981,0.5008
measured,false,30,20250902,no_benefit,ARM64-scenario,Threshold-GIR,2,completed,307.948,49.256,42.757,90.086,69.659,0.5119
measured,false,30,20250902,no_benefit,ARM64-scenario,Threshold-GIR,3,completed,316.007,47.764,39.774,104.026,80.361,0.4717
measured,false,30,20250902,no_benefit,ARM64-scenario,Threshold-GIR,4,completed,314.176,48.678,36.533,117.386,81.028,0.5437
measured,false,30,20250902,no_benefit,ARM64-scenario,Threshold-GIR,5,completed,321.318,49.958,40.617,84.31,81.232,0.5038
measured,false,30,20250902,no_benefit,ARM64-scenario,Threshold-GIR,6,completed,309.79,49.954,39.213,102.53,83.362,0.5201
measured,false,30,20250902,no_benefit,ARM64-scenario,Threshold-GIR,7,completed,322.648,47.998,40.733,107.738,75.429,0.5035
measured,false,30,20250902,no_benefit,ARM64-scenario,Threshold-GIR,8,completed,319.004,47.804,40.776,89.014,77.709,0.5007
measured,false,30,20250902,no_benefit,ARM64-scenario,Threshold-GIR,9,completed,324.292,47.257,38.962,101.758,84.87,0.4575
measured,false,30,20250902,no_benefit,ARM64-scenario,Threshold-GIR,10,completed,329.749,46.921,41.043,96.891,77.295,0.5021
measured,false,30,20250902,no_benefit,ARM64-scenario,Threshold-GIR,11,completed,314.877,48.558,39.239,102.319,76.845,0.5023
measured,false,30,20250902,no_benefit,ARM64-scenario,Threshold-GIR,12,completed,320.724,46.783,42.801,96.066,80.474,0.5987
measured,false,30,20250902,no_benefit,ARM64-scenario,Threshold-GIR,13,completed,306.301,49.113,42.703,90.419,85.63,0.5052
measured,false,30,20250902,no_benefit,ARM64-scenario,Threshold-GIR,14,completed,315.747,48.241,35.712,106.693,80.625,0.4902
measured,false,30,20250902,no_benefit,ARM64-scenario,Threshold-GIR,15,completed,337.903,47.66,42.403,98.113,81.794,0.4084
measured,false,30,20250902,no_benefit,ARM64-scenario,Threshold-GIR,16,completed,304.827,50.894,45.414,100.648,92.45,0.4453
measured,false,30,20250902,no_benefit,ARM64-scenario,Threshold-GIR,17,completed,313.891,47.238,43.231,99.139,87.796,0.601
measured,false,30,20250902,no_benefit,ARM64-scenario,Threshold-GIR,18,completed,321.262,46.701,39.609,102.268,76.736,0.5228
measured,false,30,20250902,no_benefit,ARM64-scenario,Threshold-GIR,19,completed,332.951,47.336,35.503,95.355,86.428,0.5024
measured,false,30,20250902,no_benefit,ARM64-scenario,Threshold-GIR,20,completed,302.536,47.589,37.462,102.715,84.349,0.5153
measured,false,30,20250902,no_benefit,ARM64-scenario,Threshold-GIR,21,completed,321.275,49.56,40.839,98.946,79.623,0.5343
measured,false,30,20250902,no_benefit,ARM64-scenario,Threshold-GIR,22,completed,325.631,50.582,36.237,97.313,70.423,0.5794
measured,false,30,20250902,no_benefit,ARM64-scenario,Threshold-GIR,23,completed,328.432,50.642,38.116,95.318,79.447,0.4615
measured,false,30,20250902,no_benefit,ARM64-scenario,Threshold-GIR,24,completed,318.884,44.102,40.762,96.28,79.598,0.4681
measured,false,30,20250902,no_benefit,ARM64-scenario,Threshold-GIR,25,completed,309.109,45.898,41.401,104.801,83.84,0.501
measured,false,30,20250902,no_benefit,ARM64-scenario,Threshold-GIR,26,completed,329.433,45.978,39.998,100.133,79.12,0.496
measured,false,30,20250902,no_benefit,ARM64-scenario,Threshold-GIR,27,completed,331.76,48.982,40.444,99.202,87.168,0.5871
measured,false,30,20250902,no_benefit,ARM64-scenario,Threshold-GIR,28,completed,306.765,49.536,37.455,96.769,77.923,0.4342
measured,false,30,20250902,no_benefit,ARM64-scenario,Threshold-GIR,29,completed,323.412,46.757,40.228,111.062,75.263,0.5008
measured,false,30,20250902,no_benefit,ARM64-scenario,Threshold-GIR,30,completed,316.035,47.427,42.732,92.751,75.489,0.5325
measured,false,30,20250902,no_benefit,ARM32-scenario,EWMA-GIR,1,completed,237.852,39.534,48.811,77.07,95.827,0.6814
measured,false,30,20250902,no_benefit,ARM32-scenario,EWMA-GIR,2,completed,234.83,42.774,51.813,80.177,93.453,0.6943
measured,false,30,20250902,no_benefit,ARM32-scenario,EWMA-GIR,3,completed,236.158,37.779,52.958,83.733,100.953,0.7243
measured,false,30,20250902,no_benefit,ARM32-scenario,EWMA-GIR,4,completed,239.955,38.429,46.723,88.049,107.59,0.7061
measured,false,30,20250902,no_benefit,ARM32-scenario,EWMA-GIR,5,completed,245.845,37.783,50.671,81.571,100.075,0.7228
measured,false,30,20250902,no_benefit,ARM32-scenario,EWMA-GIR,6,completed,240.982,43.438,50.385,80.797,101.726,0.6594
measured,false,30,20250902,no_benefit,ARM32-scenario,EWMA-GIR,7,completed,242.22,39.065,52.764,78.697,99.887,0.6681
measured,false,30,20250902,no_benefit,ARM32-scenario,EWMA-GIR,8,completed,241.841,39.282,54.954,83.882,100.41,0.8393
measured,false,30,20250902,no_benefit,ARM32-scenario,EWMA-GIR,9,completed,245.75,41.761,54.577,76.347,104.11,0.6879
measured,false,30,20250902,no_benefit,ARM32-scenario,EWMA-GIR,10,completed,245.955,43.292,52.915,76.949,104.805,0.7423
measured,false,30,20250902,no_benefit,ARM32-scenario,EWMA-GIR,11,completed,235.715,37.152,49.645,69.506,101.282,0.6621
measured,false,30,20250902,no_benefit,ARM32-scenario,EWMA-GIR,12,completed,246.177,38.016,52.65,80.622,93.798,0.7777
measured,false,30,20250902,no_benefit,ARM32-scenario,EWMA-GIR,13,completed,244.269,39.578,51.734,72.558,101.521,0.6843
measured,false,30,20250902,no_benefit,ARM32-scenario,EWMA-GIR,14,completed,243.93,40.573,50.771,79.06,101.71,0.7385
measured,false,30,20250902,no_benefit,ARM32-scenario,EWMA-GIR,15,completed,238.508,39.848,44.601,77.802,102.392,0.6702
measured,false,30,20250902,no_benefit,ARM32-scenario,EWMA-GIR,16,completed,234.713,37.881,48.098,74.135,99.781,0.677
measured,false,30,20250902,no_benefit,ARM32-scenario,EWMA-GIR,17,completed,227.706,40.043,46.194,81.489,100.213,0.6595
measured,false,30,20250902,no_benefit,ARM32-scenario,EWMA-GIR,18,completed,245.407,40.213,50.581,77.894,90.705,0.6053
measured,false,30,20250902,no_benefit,ARM32-scenario,EWMA-GIR,19,completed,240.114,39.353,46.112,76.422,99.321,0.7257
measured,false,30,20250902,no_benefit,ARM32-scenario,EWMA-GIR,20,completed,247.948,42.067,50.993,76.78,110.75,0.6778
measured,false,30,20250902,no_benefit,ARM32-scenario,EWMA-GIR,21,completed,232.435,40.115,44.384,78.367,104.856,0.675
measured,false,30,20250902,no_benefit,ARM32-scenario,EWMA-GIR,22,completed,234.467,41.342,47.89,85.609,98.468,0.6552
measured,false,30,20250902,no_benefit,ARM32-scenario,EWMA-GIR,23,completed,243.384,39.6,50.424,78.046,112.321,0.6067
measured,false,30,20250902,no_benefit,ARM32-scenario,EWMA-GIR,24,completed,231.431,42.307,47.244,79.857,95.463,0.7465
measured,false,30,20250902,no_benefit,ARM32-scenario,EWMA-GIR,25,completed,225.07,38.838,53.969,75.508,93.416,0.6589
measured,false,30,20250902,no_benefit,ARM32-scenario,EWMA-GIR,26,completed,246.26,42.573,51.772,80.833,96.26,0.6085
measured,false,30,20250902,no_benefit,ARM32-scenario,EWMA-GIR,27,completed,229.679,41.03,53.464,85.806,100.064,0.7848
measured,false,30,20250902,no_benefit,ARM32-scenario,EWMA-GIR,28,completed,239.083,40.109,49.899,76.566,102.446,0.7816
measured,false,30,20250902,no_benefit,ARM32-scenario,EWMA-GIR,29,completed,233.952,41.483,57.237,81.242,107.289,0.7019
measured,false,30,20250902,no_benefit,ARM32-scenario,EWMA-GIR,30,completed,247.816,42.077,49.21,77.1,95.607,0.6131
measured,false,30,20250902,no_benefit,ARM64-scenario,EWMA-GIR,1,completed,325.588,45.77,37.128,101.421,76.907,0.6931
measured,false,30,20250902,no_benefit,ARM64-scenario,EWMA-GIR,2,completed,307.014,48.098,42.766,104.553,86.452,0.7791
measured,false,30,20250902,no_benefit,ARM64-scenario,EWMA-GIR,3,completed,309.391,50.269,41.465,94.997,77.135,0.6732
measured,false,30,20250902,no_benefit,ARM64-scenario,EWMA-GIR,4,completed,318.485,47.282,42.657,86.984,80.391,0.7306
measured,false,30,20250902,no_benefit,ARM64-scenario,EWMA-GIR,5,completed,326.305,47.169,45.02,101.331,78.405,0.6957
measured,false,30,20250902,no_benefit,ARM64-scenario,EWMA-GIR,6,completed,318.535,45.924,41.449,97.21,80.213,0.7364
measured,false,30,20250902,no_benefit,ARM64-scenario,EWMA-GIR,7,completed,317.683,48.214,40.574,103.563,81.185,0.6981
measured,false,30,20250902,no_benefit,ARM64-scenario,EWMA-GIR,8,completed,320.661,48.421,43.024,91.415,78.462,0.7262
measured,false,30,20250902,no_benefit,ARM64-scenario,EWMA-GIR,9,completed,321.969,48.818,39.388,95.389,85.656,0.6591
measured,false,30,20250902,no_benefit,ARM64-scenario,EWMA-GIR,10,completed,320.184,48.401,38.74,106.184,84.197,0.5796
measured,false,30,20250902,no_benefit,ARM64-scenario,EWMA-GIR,11,completed,330.165,48.298,47.516,97.627,78.656,0.6445
measured,false,30,20250902,no_benefit,ARM64-scenario,EWMA-GIR,12,completed,318.591,46.924,39.009,101.68,82.461,0.7174
measured,false,30,20250902,no_benefit,ARM64-scenario,EWMA-GIR,13,completed,320.171,46.165,40.266,103.859,80.519,0.6593
measured,false,30,20250902,no_benefit,ARM64-scenario,EWMA-GIR,14,completed,310.566,50.898,40.571,107.09,91.697,0.7018
measured,false,30,20250902,no_benefit,ARM64-scenario,EWMA-GIR,15,completed,315.182,49.532,36.794,100.813,77.017,0.6963
measured,false,30,20250902,no_benefit,ARM64-scenario,EWMA-GIR,16,completed,312.224,47.468,38.994,87.933,82.579,0.647
measured,false,30,20250902,no_benefit,ARM64-scenario,EWMA-GIR,17,completed,321.791,47.163,37.474,89.427,77.836,0.7525
measured,false,30,20250902,no_benefit,ARM64-scenario,EWMA-GIR,18,completed,315.189,46.09,37.461,101.656,73.54,0.7268
measured,false,30,20250902,no_benefit,ARM64-scenario,EWMA-GIR,19,completed,334.381,49.426,39.795,96.706,83.719,0.716
measured,false,30,20250902,no_benefit,ARM64-scenario,EWMA-GIR,20,completed,311.758,48.954,40.699,92.624,79.152,0.7775
measured,false,30,20250902,no_benefit,ARM64-scenario,EWMA-GIR,21,completed,330.076,47.997,40.273,99.748,74.913,0.7432
measured,false,30,20250902,no_benefit,ARM64-scenario,EWMA-GIR,22,completed,313.99,48.725,43.467,93.093,76.08,0.7818
measured,false,30,20250902,no_benefit,ARM64-scenario,EWMA-GIR,23,completed,324.154,46.588,40.693,101.389,70.886,0.7095
measured,false,30,20250902,no_benefit,ARM64-scenario,EWMA-GIR,24,completed,320.226,47.502,38.552,103.52,79.062,0.6545
measured,false,30,20250902,no_benefit,ARM64-scenario,EWMA-GIR,25,completed,313.146,46.125,41.923,94.722,77.18,0.7794
measured,false,30,20250902,no_benefit,ARM64-scenario,EWMA-GIR,26,completed,320.391,47.87,39.74,103.926,76.802,0.6453
measured,false,30,20250902,no_benefit,ARM64-scenario,EWMA-GIR,27,completed,320.734,51.161,42.172,109.53,79.193,0.681
measured,false,30,20250902,no_benefit,ARM64-scenario,EWMA-GIR,28,completed,319.606,48.814,39.546,99.161,80.504,0.6649
measured,false,30,20250902,no_benefit,ARM64-scenario,EWMA-GIR,29,completed,316.249,43.426,39.221,89.381,76.086,0.7247
measured,false,30,20250902,no_benefit,ARM64-scenario,EWMA-GIR,30,completed,318.088,47.231,39.198,108.268,87.618,0.7017
measured,false,30,20250902,no_benefit,ARM32-scenario,Ridge-GIR,1,completed,234.801,39.05,46.238,82.481,92.757,1.134
measured,false,30,20250902,no_benefit,ARM32-scenario,Ridge-GIR,2,completed,241.984,41.931,54.441,75.68,104.784,0.9872
measured,false,30,20250902,no_benefit,ARM32-scenario,Ridge-GIR,3,completed,237.214,43.26,50.886,72.787,102.719,1.2393
measured,false,30,20250902,no_benefit,ARM32-scenario,Ridge-GIR,4,completed,237.379,40.95,49.679,76.673,96.377,0.9948
measured,false,30,20250902,no_benefit,ARM32-scenario,Ridge-GIR,5,completed,247.007,39.031,54.485,73.69,97.818,1.1275
measured,false,30,20250902,no_benefit,ARM32-scenario,Ridge-GIR,6,completed,240.025,39.324,52.546,90.497,93.936,1.1977
measured,false,30,20250902,no_benefit,ARM32-scenario,Ridge-GIR,7,completed,238.413,40.785,42.83,77.52,106.278,1.1283
measured,false,30,20250902,no_benefit,ARM32-scenario,Ridge-GIR,8,completed,249.232,38.977,49.276,79.684,102.01,0.9966
measured,false,30,20250902,no_benefit,ARM32-scenario,Ridge-GIR,9,completed,238.365,39.533,48.34,92.089,93.122,1.0248
measured,false,30,20250902,no_benefit,ARM32-scenario,Ridge-GIR,10,completed,243.022,38.706,51.862,72.506,92.845,0.8961
measured,false,30,20250902,no_benefit,ARM32-scenario,Ridge-GIR,11,completed,236.404,38.983,54.676,78.309,93.129,1.0746
measured,false,30,20250902,no_benefit,ARM32-scenario,Ridge-GIR,12,completed,236.708,39.652,46.762,79.558,100.046,1.0912
measured,false,30,20250902,no_benefit,ARM32-scenario,Ridge-GIR,13,completed,250.54,38.623,51.796,80.558,95.24,1.1908
measured,false,30,20250902,no_benefit,ARM32-scenario,Ridge-GIR,14,completed,236.828,41.391,52.672,75.441,98.154,1.1272
measured,false,30,20250902,no_benefit,ARM32-scenario,Ridge-GIR,15,completed,243.844,42.079,47.431,76.091,102.533,1.2125
measured,false,30,20250902,no_benefit,ARM32-scenario,Ridge-GIR,16,completed,236.053,40.807,53.535,90.042,95.172,1.1377
measured,false,30,20250902,no_benefit,ARM32-scenario,Ridge-GIR,17,completed,244.176,37.293,48.145,68.839,97.272,1.0432
measured,false,30,20250902,no_benefit,ARM32-scenario,Ridge-GIR,18,completed,240.803,41.46,55.058,83.666,99.141,1.0245
measured,false,30,20250902,no_benefit,ARM32-scenario,Ridge-GIR,19,completed,246.576,40.189,54.677,75.151,102.144,1.161
measured,false,30,20250902,no_benefit,ARM32-scenario,Ridge-GIR,20,completed,244.86,37.648,44.95,73.294,98.005,1.0399
measured,false,30,20250902,no_benefit,ARM32-scenario,Ridge-GIR,21,completed,244.363,41.248,49.3,77.891,93.11,0.9625
measured,false,30,20250902,no_benefit,ARM32-scenario,Ridge-GIR,22,completed,234.79,41.584,49.549,77.579,95.402,0.9801
measured,false,30,20250902,no_benefit,ARM32-scenario,Ridge-GIR,23,completed,236.104,41.981,52.657,77.067,96.37,1.0854
measured,false,30,20250902,no_benefit,ARM32-scenario,Ridge-GIR,24,completed,235.808,40.733,46.098,81.049,99.299,1.1237
measured,false,30,20250902,no_benefit,ARM32-scenario,Ridge-GIR,25,completed,237.469,38.864,45.994,79.348,90.455,1.0781
measured,false,30,20250902,no_benefit,ARM32-scenario,Ridge-GIR,26,completed,235.257,42.082,46.85,79.752,96.777,1.1631
measured,false,30,20250902,no_benefit,ARM32-scenario,Ridge-GIR,27,completed,241.132,40.843,45.774,77.349,100.781,1.0894
measured,false,30,20250902,no_benefit,ARM32-scenario,Ridge-GIR,28,completed,241.492,40.147,50.378,67.603,97.552,1.0012
measured,false,30,20250902,no_benefit,ARM32-scenario,Ridge-GIR,29,completed,247.205,42.207,50.129,76.062,103.232,1.002
measured,false,30,20250902,no_benefit,ARM32-scenario,Ridge-GIR,30,completed,241.936,38.961,50.476,88.598,102.585,1.0894
measured,false,30,20250902,no_benefit,ARM64-scenario,Ridge-GIR,1,completed,320.717,50.571,39.728,100.627,79.583,1.2808
measured,false,30,20250902,no_benefit,ARM64-scenario,Ridge-GIR,2,completed,317.865,47.422,35.791,94.434,80.453,1.2296
measured,false,30,20250902,no_benefit,ARM64-scenario,Ridge-GIR,3,completed,332.815,48.775,38.39,101.602,74.108,1.1433
measured,false,30,20250902,no_benefit,ARM64-scenario,Ridge-GIR,4,completed,325.773,47.748,36.779,108.595,81.02,1.0493
measured,false,30,20250902,no_benefit,ARM64-scenario,Ridge-GIR,5,completed,308.372,42.064,40.127,108.293,77.203,0.9339
measured,false,30,20250902,no_benefit,ARM64-scenario,Ridge-GIR,6,completed,322.972,50.22,39.794,114.169,84.793,1.1844
measured,false,30,20250902,no_benefit,ARM64-scenario,Ridge-GIR,7,completed,318.884,50.429,43.097,90.416,78.009,0.9526
measured,false,30,20250902,no_benefit,ARM64-scenario,Ridge-GIR,8,completed,315.355,44.699,37.325,98.279,76.369,1.0678
measured,false,30,20250902,no_benefit,ARM64-scenario,Ridge-GIR,9,completed,321.514,52.234,38.615,97.645,75.175,1.2226
measured,false,30,20250902,no_benefit,ARM64-scenario,Ridge-GIR,10,completed,312.425,47.708,43.333,95.247,78.752,1.1443
measured,false,30,20250902,no_benefit,ARM64-scenario,Ridge-GIR,11,completed,338.775,47.271,43.312,99.906,78.359,1.0787
measured,false,30,20250902,no_benefit,ARM64-scenario,Ridge-GIR,12,completed,312.146,45.73,39.416,91.711,75.012,1.1722
measured,false,30,20250902,no_benefit,ARM64-scenario,Ridge-GIR,13,completed,323.44,49.46,41.7,91.029,78.338,1.1381
measured,false,30,20250902,no_benefit,ARM64-scenario,Ridge-GIR,14,completed,323.298,48.065,40.774,106.206,80.379,1.0942
measured,false,30,20250902,no_benefit,ARM64-scenario,Ridge-GIR,15,completed,319.873,52.26,41.606,98.292,80.363,1.1069
measured,false,30,20250902,no_benefit,ARM64-scenario,Ridge-GIR,16,completed,325.399,46.048,39.376,105.784,72.418,1.0627
measured,false,30,20250902,no_benefit,ARM64-scenario,Ridge-GIR,17,completed,321.264,53.099,41.664,111.825,85.935,1.0863
measured,false,30,20250902,no_benefit,ARM64-scenario,Ridge-GIR,18,completed,328.964,49.967,43.074,98.373,82.087,0.9896
measured,false,30,20250902,no_benefit,ARM64-scenario,Ridge-GIR,19,completed,310.705,48.36,43.105,108.995,73.07,1.1251
measured,false,30,20250902,no_benefit,ARM64-scenario,Ridge-GIR,20,completed,322.511,46.998,41.177,96.719,72.548,1.1657
measured,false,30,20250902,no_benefit,ARM64-scenario,Ridge-GIR,21,completed,324.244,46.063,37.038,98.061,83.716,0.9718
measured,false,30,20250902,no_benefit,ARM64-scenario,Ridge-GIR,22,completed,316.617,49.173,41.747,96.379,74.184,1.0089
measured,false,30,20250902,no_benefit,ARM64-scenario,Ridge-GIR,23,completed,333.32,46.168,40.071,110.972,79.286,1.0524
measured,false,30,20250902,no_benefit,ARM64-scenario,Ridge-GIR,24,completed,336.864,45.516,38.271,103.616,81.779,1.1563
measured,false,30,20250902,no_benefit,ARM64-scenario,Ridge-GIR,25,completed,335.579,46.001,41.538,88.669,86.686,1.1747
measured,false,30,20250902,no_benefit,ARM64-scenario,Ridge-GIR,26,completed,308.518,45.978,40.632,105.641,83.704,1.0073
measured,false,30,20250902,no_benefit,ARM64-scenario,Ridge-GIR,27,completed,323.101,49.369,35.248,92.724,83.712,1.0845
measured,false,30,20250902,no_benefit,ARM64-scenario,Ridge-GIR,28,completed,317.263,48.383,41.1,93.801,83.453,1.1562
measured,false,30,20250902,no_benefit,ARM64-scenario,Ridge-GIR,29,completed,321.72,43.22,37.402,104.605,78.588,1.1026
measured,false,30,20250902,no_benefit,ARM64-scenario,Ridge-GIR,30,completed,308.465,49.322,38.895,96.979,77.432,1.1167
measured,false,30,20250902,regression,ARM32-scenario,Stock,1,completed,251.754,42.154,47.734,71.38,94.117,0.0
measured,false,30,20250902,regression,ARM32-scenario,Stock,2,completed,230.374,41.514,47.962,84.992,98.842,0.0
measured,false,30,20250902,regression,ARM32-scenario,Stock,3,completed,244.408,40.759,50.106,79.879,99.264,0.0
measured,false,30,20250902,regression,ARM32-scenario,Stock,4,completed,230.606,41.698,46.484,69.359,112.912,0.0
measured,false,30,20250902,regression,ARM32-scenario,Stock,5,completed,237.199,37.779,52.276,76.834,99.326,0.0
measured,false,30,20250902,regression,ARM32-scenario,Stock,6,completed,239.462,41.759,53.61,85.813,98.788,0.0
measured,false,30,20250902,regression,ARM32-scenario,Stock,7,completed,247.323,40.18,49.532,82.689,101.466,0.0
measured,false,30,20250902,regression,ARM32-scenario,Stock,8,completed,238.204,40.839,52.323,88.981,103.376,0.0
measured,false,30,20250902,regression,ARM32-scenario,Stock,9,completed,241.415,42.017,52.523,81.415,90.941,0.0
measured,false,30,20250902,regression,ARM32-scenario,Stock,10,completed,242.249,38.807,49.022,81.819,99.619,0.0
measured,false,30,20250902,regression,ARM32-scenario,Stock,11,completed,236.152,40.113,51.533,83.254,105.905,0.0
measured,false,30,20250902,regression,ARM32-scenario,Stock,12,completed,234.578,40.043,51.88,76.755,107.658,0.0
measured,false,30,20250902,regression,ARM32-scenario,Stock,13,completed,243.713,40.192,51.788,76.974,103.417,0.0
measured,false,30,20250902,regression,ARM32-scenario,Stock,14,completed,247.097,39.409,53.278,76.304,107.131,0.0
measured,false,30,20250902,regression,ARM32-scenario,Stock,15,completed,240.311,38.647,49.544,80.043,95.971,0.0
measured,false,30,20250902,regression,ARM32-scenario,Stock,16,completed,239.419,42.094,45.701,89.275,96.481,0.0
measured,false,30,20250902,regression,ARM32-scenario,Stock,17,completed,242.254,40.29,53.966,68.131,96.707,0.0
measured,false,30,20250902,regression,ARM32-scenario,Stock,18,completed,233.818,42.274,51.491,76.565,101.571,0.0
measured,false,30,20250902,regression,ARM32-scenario,Stock,19,completed,241.93,38.794,53.164,78.017,99.57,0.0
measured,false,30,20250902,regression,ARM32-scenario,Stock,20,completed,245.414,42.415,49.034,87.798,102.619,0.0
measured,false,30,20250902,regression,ARM32-scenario,Stock,21,completed,227.38,37.14,52.885,73.627,96.917,0.0
measured,false,30,20250902,regression,ARM32-scenario,Stock,22,completed,240.737,38.022,49.283,84.644,98.995,0.0
measured,false,30,20250902,regression,ARM32-scenario,Stock,23,completed,237.271,40.3,50.659,82.21,94.42,0.0
measured,false,30,20250902,regression,ARM32-scenario,Stock,24,completed,237.2,41.535,54.445,76.847,95.519,0.0
measured,false,30,20250902,regression,ARM32-scenario,Stock,25,completed,237.453,40.19,50.986,79.035,95.733,0.0
measured,false,30,20250902,regression,ARM32-scenario,Stock,26,completed,248.548,41.374,51.331,88.043,105.65,0.0
measured,false,30,20250902,regression,ARM32-scenario,Stock,27,completed,235.579,37.968,48.816,76.571,91.242,0.0
measured,false,30,20250902,regression,ARM32-scenario,Stock,28,completed,249.269,38.642,47.679,76.71,97.22,0.0
measured,false,30,20250902,regression,ARM32-scenario,Stock,29,completed,228.082,40.847,49.691,89.501,108.002,0.0
measured,false,30,20250902,regression,ARM32-scenario,Stock,30,completed,245.289,40.796,43.987,76.403,93.91,0.0
